,"Ward","Pincode","Address","Unnamed: 0"," Area","State","Number","Region","Area_Tag","Latitude","Longitude","BMC_Ward"
631,"PS",400083,"AKTower,OppositeDhs,SVRoad,GoregaonWest",204,"Kannamwar Nagar","Maharashtra",16,"Mumbai",,19.1247,72.9488,
632,"PS",400083,"BWing,KumudNagar,SvRoad,GoregaonWest",204,"Kannamwar Nagar","Maharashtra",16,"Mumbai",,19.1247,72.9488,
633,"PS",400083,"HanumanTekdi,SaiNagar,NearHanumanTekdi,HanumanTekdi,GoregaonEast",204,"Kannamwar Nagar","Maharashtra",16,"Mumbai",,19.1247,72.9488,
634,"PS",400083,"JaiBhavaniChawl,PremNagar,HanumanNagar,GoregaonWest",204,"Kannamwar Nagar","Maharashtra",16,"Mumbai",,19.1247,72.9488,
635,"PS",400083,"MasjidGalli,BhagatSinghNagarNo1,NrTayyabaMasjid,BhagatSinghNagar",204,"Kannamwar Nagar","Maharashtra",16,"Mumbai",,19.1247,72.9488,
636,"PS",400097,"BhagatSinghNagarNo1,HanumanMandirGalli,NearAnnabhauSathe,SamajMandir,GoregaonWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
637,"PS",400097,"DBWoods,FilmCityRoad,KrishnaVatikaMarg,Gokuldham,GoregaonEast",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
638,"PS",400097,"NewHanumanSusanskrutiSociety,MgRoad,GoregaonWest,GoregaonWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
639,"PS",400097,"SahyadriBuilding,AareyRoad,PeruBaug,NearPritamFastFood,GoregaonEast",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
640,"PS",400097,"ShankarNagar,NearRustomjeeTower,VasriHill,DearYugadharmaTower,GoregaonWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
641,"PS",400097,"SuvidhaChawl,BhagatSinghNagarNo1,GoregaonWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
642,"RC",400063,"PoliceQuarters,YogiNagar,PoliceQuarters,YogiNagar,BorivaliWest",151,"Sharma Estate","Maharashtra",16,"Mumbai","Goregaon E",19.1624,72.8694,
643,"RC",400095,"NewTransitCamp,4BNewTransitCamp,TataPowerRoad,PhoolpakharuGarden,BorivaliEast",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
644,"RC",400095,"PanwalaChawl,KulupWadi,ShivsenaShakha,BorivaliEast",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
645,"RC",400095,"PatiHouse,EksarRd,Talepakhadi,BorivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
646,"RC",400095,"SaibabaBuilding,SaibabaBuilding,CharkopSec9,BorivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
647,"RC",400095,"SiddharthNaharComplex,SiddhatrhNaharComplex,SiddharthNagar,SiddhartNagar,BorivaliEast",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
648,"RC",400095,"SiddhivinayakCHS,FurnitureGalli,DonBosco,BorivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
649,"RC",400095,"Yogeshwar,YogeshwarCHSPlotNo40,Gorai2,PepsiGround,BorivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
650,"RC",400097,"SbiBuilding,Chikuwadi,BorivaliWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
651,"RC",400097,"ShivVeerBuilding,ShivVeer,PlotNo24,CharkopSec8,BorivaliWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
652,"RC",400097,"SiddhivinayakBuilding,Siddhivinayak,Sukarwadi,BorivaliWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
653,"RN",400063,"HillCrest,HillCrest,ICColony,DahisarWest",151,"Sharma Estate","Maharashtra",16,"Mumbai","Goregaon E",19.1624,72.8694,
654,"RN",400095,"BellsHeaven,DrShrinigiMarg,LicColony,DahisarWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
655,"RN",400097,"PadwalAndRamchandraGuravChawl,BabuPednekarRoad,Ketkipada,DahisarEast",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
656,"RN",400097,"SainathChawl,ShivTekdi,DahisarEast",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
657,"RN",400097,"SnehalChawl,Kandarpada,Kandarpada,DahisarWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
658,"RN",400097,"ValmikiChawl(Slum),ValmikiChawl,DnDubeyRd,Ambawadi,DahisarEast",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
659,"RS",400063,"JansevaSamiti,AzadCompound,OppChandrikaHotel,KandivaliWest",151,"Sharma Estate","Maharashtra",16,"Mumbai","Goregaon E",19.1624,72.8694,
660,"RS",400064,"EmpBldgNo49,ThakurVillage,KandivaliEast",155,"Liberty Garden","Maharashtra",16,"Mumbai","Malad W",19.197,72.845,
661,"RS",400066,"JayAmbeChawl,MathuradasRoad,SharmaCompound,KandivaliWest,",164,"S. K.Nagar","Maharashtra",16,"Mumbai","Borivali E",19.1699,72.8504,
662,"RS",400067,"DevjiVithateChawal,No93,ThakurVillage,DattaniPark,KandivaliEast",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
663,"RS",400067,"SaiPrasadChawl,ThakurVillage,Janupada,NearSaiBabaMandir,KandivaliEast",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
664,"RS",400068,"EktaNagar,GalliNo07,OldLinkRoad,OppPetrolPump,NearAshishHotel,KandivaliWest",168,"Dahisar","Maharashtra",16,"Mumbai","Dahisar E",19.2565,72.8733,
665,"RS",400068,"ShivshaktiChawl,ShivshaktiCompound,GandhiNagar,KandivaliWest",168,"Dahisar","Maharashtra",16,"Mumbai","Dahisar E",19.2565,72.8733,
666,"RS",400095,"BhoomiResidency,MahavirNagar,KandivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
667,"RS",400095,"BldgNo14,EktaNagar,Mhada,KandivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
668,"RS",400095,"DharamveerCHS,IraniwadiRoadNo3,KandivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
669,"RS",400095,"LadiwalaBhavan,A31,LadiwalaBhavan,NextToFireBrigde,KandivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
670,"RS",400095,"SadabaharChawl,AzadCompound,RamGalli,OppChandrikaHotel,KandivaliWest",222,"Kharodi","Maharashtra",16,"Mumbai","Malad W",19.2355,72.8468,
671,"RS",400097,"BldgNo31,EktaNagar,Kandivali(W),Bldg31,EktaNagar,Mhada,KandivaliWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
672,"RS",400097,"J3BlockNo3,MahavirNagar,KandivaliWest",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
673,"RS",400097,"LokmanyaChawlNo,2,WadarPada,RoadNo2,HanumanNagar,KandivaliEast,Mumabi",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
674,"RS",400097,"RajArcade,RajArcade,MahavirNagar,AboveAxisBank,KandivaliWest,Mumbai,",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
675,"RS",400097,"RukiyabaiNoorMohommadChawl,Bandongari,KandivaliEast,Mumbai",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
676,"RS",400097,"SagarSocietySra,SagarSociety,HanumanNagar,NrAyyappaMandir,KandivaliEast,Mumbai",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
677,"RS",400097,"SilverAvenue,SilverAvenue,JulekabaiChanduChawl,SVRoad,NrMasjid,Poisar,KandivaliWest,",225,"Malad E","Maharashtra",16,"Mumbai","Malad E",19.2355,72.8468,
678,"RS",400101,"BhoomiSanket,MahavirNagar,KandivaliWest,",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
679,"RS",400101,"NandanvanCHS,PlotNo235,Charkop,KandivaliWest",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
680,"RS",400103,"DeepGangaCHSl,NeelkanthNagar,GaneshNagar,MhadaColony,KandivaliWest",235,"Mandapeshwar","Maharashtra",16,"Mumbai","Borivali W",19.0499,73.259,
681,"RS",400103,"PatilHouse,MG,Road,NrGauravGarden,BundarPakhadi,KandivaliWest",235,"Mandapeshwar","Maharashtra",16,"Mumbai","Borivali W",19.0499,73.259,
682,"RS",400103,"SagarSoc,SagarSoc,CharkopSec2,Rsc7,CharkopSec2,KandivaliWest",235,"Mandapeshwar","Maharashtra",16,"Mumbai","Borivali W",19.0499,73.259,
683,"S ",400066,"CWing,RajSpendourCHS,RajSpendourCHS,LbsRoad,NextToRajLegacyComplex,Vikhroli(W)",164,"S. K.Nagar","Maharashtra",16,"Mumbai","Borivali E",19.1699,72.8504,
684,"S ",400066,"KambleCompound,NearPanCHSheelBuddhvihar,PratapNagarRoad,Bhandup(W)",164,"S. K.Nagar","Maharashtra",16,"Mumbai","Borivali E",19.1699,72.8504,
685,"S ",400066,"PanCHSheelChawl,NearKailasMandir,Suryanagar,Vikhroli(W)",164,"S. K.Nagar","Maharashtra",16,"Mumbai","Borivali E",19.1699,72.8504,
686,"S ",400067,"Bhandup(E),NavYashodharaCHS,UdayshreeRoad,Bhandup(E)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
687,"S ",400067,"BuildingNo215/8448,KannamwarNagar-1,Vikhroli�,KannamwarNagar-1,NearGajananMaharajChowk,Vikhroli(E)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
688,"S ",400067,"ChaitanyaNagar,PanCHShilSociety,OppIitMainGate,ChaitanyaNagar,PowaiMumbai",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
689,"S ",400067,"ChawlNo1,SaiHillBhandup,NarayanCHS,SaiHill,Bhandup(W)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
690,"S ",400067,"GaneshNager,SitaramJadhavChawl,BehindMangatPetrolPump,KajuHill,GaneshNager,Bhandup(W)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
691,"S ",400067,"JuvekarRoad,Bhandup�,ArogyasadanSociety,JuvekarRoad,Bhandup(E)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
692,"S ",400067,"Khindipada,AnandThakurChawl,NearShivsenaShakha,Khindipada",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
693,"S ",400067,"Khindipada,VishwashantiCHS,NearOmegaSchool,Khadan,Khindipada",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
694,"S ",400067,"NeharuNagar,AmbikaNiwas,NeharuNagar,KanjurmargEast",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
695,"S ",400067,"NewParivartanSociety,LbsRoad,K-1,MmrdaColony,KanjurmargRailwayStation,Kanjurmarg(W)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
696,"S ",400067,"PritiNiwasChawl,MarodaHill,Tembhipada,Bhandup(W)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
697,"S ",400067,"RajivGanghiNagarChawl,Bhandup(W),Sonapur,DargahRoad,RajivGandhiNagarChawl,Bhandup(W)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
698,"S ",400067,"SaiNagar,BhandupEast,NandaSawantChawlNo14,SaiNagar,BhandupEast",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
699,"S ",400067,"SamruddhiGardensSociety,JoyHomesBuilding,SamrudhhiGarden,JoyHomesCHS,LbsRoad,NearIshwarNagar,BhandupWest",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
700,"S ",400067,"TagorNagarNo8,TagorNagarGroupNo8,TagorNagar,VikroliEast",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
701,"S ",400067,"Tagorenagar,Vikhroli�,RajMohhammadChawl,MasjidRoadNo2,Tagorenagar,Vikhroli(E)",167,"Charkop","Maharashtra",16,"Mumbai","Kandivlai W",19.1699,72.8504,
702,"S ",400092,"BldgNo230,KannamwarNagar-I,Vikhroli(E)",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
703,"S ",400092,"GuravChawl,Tembhipada,Vaghobawadi,BhandupWest",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
704,"S ",400092,"IndiraVikasSevaSanghChawlNo1,KannamwarNagar-Ii,OppBldgNo178,Vikhroli(E)",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
705,"S ",400092,"Milindnagar,NearL&TCompoundWall,Powai",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
706,"S ",400092,"PrashantSagarCHS,JaydeepNagar,BhandupEast",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
707,"S ",400092,"SahjivanHeights,CriticareHopsital,PratapNagarRoad,KokanNagar,Bhandup(W)",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
708,"S ",400092,"ShakuntalaNiwas,BhandupVillage,Bhandup(W)",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
709,"S ",400092,"SwastikApt,ShivaiSchool,BhandupEast",219,"Borivali W","Maharashtra",16,"Mumbai","Borivali W",19.2361,72.8338,
710,"S ",400101,"DivineCHS,BehindTirandazSchool,Powai",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
711,"S ",400101,"JituRaiYadavChawl,PratapnagarRoad,MunshiMahal,Bhandup(W)",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
712,"S ",400101,"MhadaBuilding,KannamwarNagar,MhadaBuildingChawl,KannamwarNagar,Vikhroli(E)",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
713,"S ",400101,"NeelkamalCHS,Tagorenagar,Vikhroli(E)",232,"Kandivali E","Maharashtra",16,"Mumbai","Kandivali E",19.0499,73.259,
714,"T ",400080,"BuildingNo1,&6,McgmQuarters,BhandupComplex,Khindipada,MulundWest",195,"S.B. Road","Maharashtra",16,"Mumbai",,19.176,72.9522,
715,"T ",400080,"IndiraNagar-3,ShaktiChawl,JNRoad,ShivsenaShakha,MulundWest",195,"S.B. Road","Maharashtra",16,"Mumbai",,19.176,72.9522,
716,"T ",400080,"ParkRoyalCHS,MadanmohanMalviyaRoad,OffLbsRoad,MulundWest",195,"S.B. Road","Maharashtra",16,"Mumbai",,19.176,72.9522,
717,"T ",400080,"VivekanadSociety,JNRoad,SarvodayNagr,MulundWest",195,"S.B. Road","Maharashtra",16,"Mumbai",,19.176,72.9522,
718,"T ",400081,"DhansampadaCHS,NeelamNagar,AboveSahkarBhavan,MulundEast",200,"Mulund E","Maharashtra",16,"Mumbai",,19.1649,72.9608,
719,"T ",400081,"MangalSrushti,NeelamNagar,HariomSweets,MulundEast",200,"Mulund E","Maharashtra",16,"Mumbai",,19.1649,72.9608,
720,"T ",400081,"SpandanHospital,NeelamNagar,OppMatrutvaHospital,MulundEast",200,"Mulund E","Maharashtra",16,"Mumbai",,19.1649,72.9608,
